,train-logloss-mean,train-logloss-std,train-auc-mean,train-auc-std,test-logloss-mean,test-logloss-std,test-auc-mean,test-auc-std
0,0.6838626,0.00020529744275074168,0.6473892000000001,0.0014946232167339032,0.683883,0.0001557812568956779,0.6472825999999999,0.01316919966588705
1,0.6818353000000001,0.003123451233811737,0.6651314,0.019413135317099074,0.6818299000000001,0.0030743464817746184,0.6627778,0.029667051234660992
2,0.6790236,0.005686915406439576,0.6699876,0.01864734992539155,0.6790638,0.0057818650589580535,0.6647298,0.026779465389734726
3,0.6766991,0.005376828906520997,0.6836254000000002,0.026473566224443582,0.6767270999999999,0.005410030562760258,0.6786167000000002,0.031145021656919746
4,0.6762266,0.0054953880336150885,0.6871518000000001,0.026961877177971137,0.6762439,0.0054776337126536834,0.6818536999999999,0.032691341918159304
5,0.6757609,0.00557637472646881,0.6893336,0.026061294327795782,0.6757495,0.005593182265043766,0.6844893,0.030781882967258523
6,0.6738035000000001,0.005230073292985483,0.6907391,0.025490563883327478,0.6737347,0.005307414870725653,0.6820691999999999,0.030161304046078634
7,0.6721855999999999,0.005658490473615726,0.6973247,0.026000855878412922,0.6721104999999999,0.005799095813141908,0.6909694,0.02476829167383168
8,0.6699094999999999,0.0048526628411625595,0.7083709,0.027076575305787855,0.6697415000000001,0.004937980563955262,0.7013246,0.03137331894843134
9,0.668284,0.005744311185860325,0.7095927000000001,0.025368350171227138,0.6681373,0.00573495265978717,0.6997270999999999,0.030540372664556677
10,0.6656839999999999,0.004998175187005755,0.7174565,0.02326843257828083,0.6655328,0.005080098518729726,0.7061319,0.025728006069068002
11,0.6629868999999999,0.006535384800453629,0.7205195000000001,0.022413430501598816,0.6628523,0.006561316728370913,0.7110021,0.02811405805802499
12,0.6618654,0.006773117424052236,0.721017,0.022996078483080544,0.6617275999999999,0.006831691491863477,0.7115731000000001,0.028395376378734623
13,0.6609304999999999,0.0080392669473031,0.7225123000000001,0.022695166622212753,0.6607724000000001,0.008112224370664322,0.7134635,0.028015884941404216
14,0.6594393000000001,0.008081389992445601,0.7261999,0.02258406979908626,0.6592450000000001,0.008223033795382332,0.7158768999999999,0.030528707212884063
15,0.6588144,0.0077380840548549054,0.7264937,0.022822751306755273,0.6585956,0.007877911362791548,0.7165785,0.029932254413090924
16,0.6571760000000001,0.006699256869235589,0.7279307,0.022878007767504593,0.6570539,0.0067948443315501905,0.7182372,0.029083087610499676
17,0.65648,0.006727974583780784,0.7276757999999999,0.02272358913024087,0.6563065000000001,0.006852783394358822,0.7181316,0.030000693765978134
18,0.6549910000000001,0.007625452707872508,0.7283930999999999,0.023628746418081513,0.6547678,0.007823352833664102,0.7183425,0.030331843274848957
19,0.6535735,0.0077785308670725115,0.72979,0.023578975015890746,0.6533909999999999,0.00799158775213035,0.7186333,0.030000053073453062
