,train-logloss-mean,train-logloss-std,train-auc-mean,train-auc-std,test-logloss-mean,test-logloss-std,test-auc-mean,test-auc-std
0,0.6753800000000001,0.0004179392300323355,0.6473892000000001,0.0014946232167339032,0.6753903000000001,0.00030440599534174094,0.6472825999999999,0.01316919966588705
1,0.6717469,0.00552640511453874,0.6653607,0.019311460058990867,0.6717587,0.005479404293351609,0.6623717000000001,0.02954911207143119
2,0.6674359000000001,0.00924527030919053,0.6718412,0.018356271891645102,0.6674849,0.009447768736056138,0.6665742000000001,0.03030441594817494
3,0.6633439000000001,0.008960598746177625,0.6854535000000002,0.025840166378140836,0.6633852,0.008956134018648901,0.6809646,0.03365385469511627
4,0.6625167999999999,0.009104014046562102,0.6888525000000001,0.026239658310465867,0.6625813999999999,0.009030138140693087,0.6851077999999999,0.03444722827688753
5,0.6617723999999999,0.009247722510975333,0.6909637,0.025370933294027655,0.6617248,0.009219365171203517,0.6869219,0.03249830361865063
6,0.6586905000000001,0.00852395116421956,0.6933700999999999,0.0249298429936893,0.6586293999999999,0.008595820637961202,0.6885277000000001,0.033503731383384756
7,0.6559362,0.0092327444218932,0.7005894,0.02441325961931342,0.6558344,0.009390325236114026,0.6977664000000001,0.029370111423690594
8,0.6520733,0.008040864680493018,0.7111435,0.025185444722100905,0.6518155,0.008147142974687509,0.7080241,0.032143500560610994
9,0.6495077,0.009426695190256237,0.712858,0.023864749204632364,0.6492975,0.009388565484140812,0.7065914999999998,0.03207322573502704
10,0.6454555999999999,0.007770385758763838,0.7210471,0.021660499631587435,0.6452461,0.007861052874138432,0.7140006999999999,0.0293766117823346
11,0.6416894,0.009698979680358145,0.7238112,0.021101332411959203,0.6414954999999999,0.009727865708879837,0.7179700999999999,0.03062563264473078
12,0.6400532,0.009807052460347085,0.7249788999999999,0.0218018873882515,0.6398835,0.009833733179723754,0.7183425,0.03094199252553074
13,0.6388461,0.011262313505226171,0.7263567,0.02158000648771914,0.6386354000000001,0.011319662673419188,0.7200847,0.030529966321796026
14,0.6366394000000001,0.011340846460471978,0.7299899,0.021627884050225536,0.6363892,0.011529346961558568,0.7227245999999999,0.031959494524162926
15,0.6357885999999999,0.010928126099199253,0.7303073000000001,0.021664656415692363,0.6355024,0.01110840470274648,0.7231773,0.03169399395169374
16,0.6334734,0.009653337217770851,0.7317494000000001,0.02138784442247512,0.6333179,0.009686772480553068,0.7235895999999999,0.02994464259663153
17,0.6326362999999999,0.009599294078733073,0.7325037000000001,0.021111899289500212,0.6324550999999999,0.009638593003649446,0.7242779,0.03007056711620186
18,0.6308756000000001,0.010400923912807,0.7333040000000001,0.02183017011385848,0.6305985,0.010576605913524407,0.7246895,0.03117978451897959
19,0.6289714000000001,0.010752441250246405,0.7344419,0.02211728099224678,0.6287637,0.010925787752377406,0.7247517000000001,0.030887582556911108
20,0.6255585,0.009890971683813492,0.7393904,0.019823667214720876,0.6253626000000001,0.010178704585555084,0.7300728000000001,0.027863203289643493
21,0.6235765,0.010775407808988,0.7407031,0.02005695326040324,0.6233586,0.010950532135015179,0.7312777,0.03020520940516717
22,0.6219878999999999,0.009757316695178039,0.7419213,0.020418329025902206,0.6218737000000001,0.010025169176128652,0.7316782,0.030941073455198677
23,0.6206585,0.010280705328429568,0.742005,0.019715312307949873,0.6204029,0.01061330402325309,0.7318906000000001,0.03091445118451887
24,0.6198906,0.010357379274700726,0.7425492,0.019829508606115286,0.6196849,0.010698630767065473,0.7325151000000001,0.030748860279529066
25,0.6181204,0.010038142499486662,0.7435044999999999,0.019610287887993894,0.6177872999999999,0.010173075808721769,0.7325231000000001,0.029906380163603873
26,0.6160089000000001,0.0105074216480543,0.7449561,0.019768111277762478,0.6158138,0.010553683648849815,0.7335094,0.030552499093200236
27,0.6142521999999999,0.010001541759148939,0.7461812,0.02000074873498491,0.6141186000000001,0.010218461833368072,0.7351043,0.03169911290888122
28,0.6105794,0.008845206783337521,0.7515839000000001,0.0161739968310248,0.6106268000000001,0.008899374694887267,0.7390038999999999,0.03182530970925499
29,0.6099323,0.009052220114977309,0.7524042,0.016190727097940973,0.6099939,0.009109483437056143,0.7392858,0.031241196887443343
30,0.6086052000000001,0.008616146131536991,0.7543597,0.016376605008670143,0.6086042,0.008707681399775725,0.7407933000000001,0.030818258503847992
31,0.6070189,0.008652339330493235,0.7559285,0.015800826302760244,0.6070926999999999,0.00846057467374409,0.7422978,0.030530267155070876
32,0.6055357,0.008927754432666697,0.7570701,0.015861861980549452,0.6057451,0.008553920509918246,0.7431303,0.03091403652727996
33,0.6042071,0.009521870220182579,0.7575542,0.015557099921257806,0.6043444000000001,0.009352623676808542,0.7437060999999999,0.031267754244428875
34,0.6017894,0.009128145027331665,0.7578845,0.01535869829282417,0.6019612,0.008794520598645508,0.7450934,0.030407967400666553
35,0.6006566999999999,0.008116899063681914,0.7597395,0.011245679741571873,0.6007973,0.0076276298028942,0.7467925999999999,0.026232009313813528
36,0.6000146000000001,0.008198997611903543,0.7603131999999999,0.011102295724758921,0.6001120999999999,0.007564786414037091,0.7472690999999999,0.02596140505615982
37,0.5994227999999999,0.008334363584581603,0.7609828999999999,0.011002864803768147,0.5994952,0.007574275368640874,0.7478425,0.025594940180629452
38,0.5984253,0.008135168738876902,0.7615371,0.011483159133705326,0.5985335,0.007479273898581341,0.7478380999999998,0.02591793915206222
39,0.5959214,0.0076965047677501,0.7638935,0.006522437983607033,0.5959871000000001,0.007457869004615183,0.7506907,0.02209941234535435
40,0.5948612999999999,0.006924078437597296,0.7642876000000001,0.0062764862176220805,0.5948259,0.006701718472899307,0.7518199,0.02070372198156649
41,0.5944027,0.0071100128980192195,0.7648132000000001,0.006076439414657227,0.5943624,0.006898058019471845,0.7523025000000001,0.02059824840732824
42,0.5927688,0.006742798155068864,0.7654326,0.005561727145410866,0.5928678000000001,0.006397427479854691,0.7530648000000001,0.021207635133602232
43,0.5921308,0.006882928429091795,0.7661345999999999,0.005512002398402977,0.5922438000000001,0.006592428441780755,0.7528636000000001,0.02120566843181324
44,0.591431,0.007317463535952866,0.766567,0.005188651366202965,0.5915307999999999,0.0069650722580602165,0.7529338000000001,0.02093510606039529
45,0.5901736,0.00794309033311343,0.7670920999999999,0.005180308763963785,0.5902767,0.00740283867242829,0.7525219999999999,0.020852423365163093
46,0.5892628,0.007824174394784379,0.7673016,0.0053909809348577815,0.5893765999999999,0.007410864027898487,0.7521982000000002,0.021394768322185693
47,0.5879344,0.007664417279871986,0.7679904999999999,0.005394341947819022,0.5880208,0.007388437504641967,0.7526565,0.020651664287654865
