,train-logloss-mean,train-logloss-std,train-auc-mean,train-auc-std,test-logloss-mean,test-logloss-std,test-auc-mean,test-auc-std
0,0.6676643999999998,0.0006432912559642118,0.6473892000000001,0.0014946232167339032,0.6676662,0.00044391323476552965,0.6472825999999999,0.01316919966588705
1,0.6629076,0.007319237804580486,0.6653607,0.019311460058990867,0.6628942,0.007270479926387245,0.6623717000000001,0.02954911207143119
2,0.6578703,0.011357619979995804,0.673413,0.017972871879585635,0.6580601,0.011629445020722202,0.6696007,0.029973597311800913
3,0.6525550999999999,0.011268901103923137,0.6871107000000001,0.024559099666111542,0.6526770999999999,0.011252382507273721,0.6855409,0.031450045502192825
4,0.6515627,0.011446902629532574,0.6902102999999999,0.02525156440718079,0.6516882,0.01132151671641217,0.6878578,0.032237975782607696
5,0.6505775999999999,0.011641604006321474,0.6928444,0.024249791971066484,0.6505759,0.011577360730753803,0.6894155000000001,0.030205681029402406
6,0.6469284,0.010593114454210344,0.6954942999999999,0.023612028828755897,0.6469109,0.010665520788503486,0.6908723,0.03093098360883467
7,0.6433450000000001,0.011405545791412161,0.7027678,0.024863351128920668,0.6432496000000001,0.011494422048976622,0.6988321,0.03113240623996161
8,0.6384308,0.010192395270985121,0.7134680999999999,0.02506744470603254,0.6381160000000001,0.010230713533278108,0.7096237999999999,0.03300289178481183
9,0.6353544,0.011880530671649313,0.7154657,0.02426469403083419,0.6350825,0.011738438509870042,0.7077169999999999,0.032626394569427994
10,0.6304855999999999,0.009226115165116896,0.7235918,0.02186849919770446,0.6302243000000001,0.009297154726581682,0.715254,0.02995597050005225
11,0.6264506999999999,0.011136438892662222,0.7260285000000001,0.021563059700561986,0.6262102,0.01111661106452861,0.7180183,0.031851690036950944
12,0.6246259999999999,0.011040898233386635,0.7273811,0.02249304515378031,0.6244118000000001,0.010986723713646392,0.7179608,0.032031861634316545
13,0.6234023,0.012175066456081475,0.7293818,0.022321989784963164,0.6231337000000001,0.012173499406908449,0.7216098000000001,0.031370628010290155
14,0.6208967999999999,0.012309489695352931,0.7329403000000001,0.02235357259164627,0.6205852000000001,0.012440833724473604,0.723444,0.03216371995276665
15,0.6198759,0.011920626296046687,0.7339023,0.02198399242653617,0.6195575000000001,0.012049189808862671,0.7233123,0.032696641742081096
16,0.6173692,0.010685981450479873,0.7357812000000001,0.022020062424071372,0.6171972,0.010689449488163534,0.7242348,0.031430486817101644
17,0.6165141000000001,0.010592447813890791,0.7366319,0.021881178379831386,0.6162989000000001,0.010631100652801675,0.7252566,0.031541097860410615
18,0.6149023,0.011080176939471675,0.738079,0.021737816932709705,0.614544,0.011273834227981191,0.7265304,0.0325406653810275
19,0.612961,0.011548661801265103,0.7390495999999999,0.022125550294625432,0.6126879000000001,0.011755081738975713,0.726062,0.03201511670133347
20,0.6091152,0.01063347993650244,0.7448227000000001,0.019750496945899868,0.6089087,0.011152120946707852,0.7306909000000001,0.02824297308871713
21,0.6070013000000001,0.01134966122886491,0.7465246999999999,0.02046211252559226,0.6067624,0.011681109640783269,0.7317055,0.030319143867365374
22,0.6052721,0.010438336433072081,0.7475598,0.021000439237311208,0.6051941000000001,0.010900659635545002,0.7316777999999998,0.030400149956209103
23,0.604108,0.010583855705743526,0.7490079,0.020513035550351895,0.6039948999999999,0.011137461168955856,0.7338621,0.028886252060279456
24,0.6033712999999999,0.010775548784632737,0.7496520999999999,0.02065015230670224,0.6032933,0.01127184298196175,0.7349202000000001,0.02915991077078256
25,0.6018127,0.010675134697510847,0.7502163000000001,0.020420677476763596,0.6015619,0.010938389529085178,0.7352334,0.029548547047866837
26,0.5999053,0.011199890142764788,0.7514843999999999,0.020580437872892786,0.5997898,0.011507701975633536,0.7354856,0.029850730209494022
27,0.5980768000000001,0.010948224393023728,0.7523744000000001,0.0207358842550782,0.5980419,0.011383918854682677,0.7367859999999999,0.030460634875195874
28,0.5941086000000001,0.00952755214312679,0.7575321,0.015926978448217957,0.5943106,0.009663270742352202,0.7412350999999999,0.03069323718492398
29,0.5934016,0.009629115444317831,0.758301,0.016041581873368967,0.5936176,0.009766634345566547,0.7413926,0.0302065918805813
30,0.5919983,0.009546628661993718,0.7600957,0.016297935753033253,0.592128,0.009729360451746064,0.742468,0.03004381021441855
31,0.5904008999999999,0.009566366012755316,0.7621090999999999,0.015625636937097967,0.5906238000000001,0.009357930068129383,0.7440446,0.02957898891172585
32,0.5890052,0.009819171653454264,0.7631621,0.0153109183163519,0.5893242,0.009316641377663956,0.7453177,0.02845858176385465
33,0.5877783999999999,0.010244881006629604,0.7634606999999999,0.015142392552367675,0.587985,0.009911932667245065,0.7457784999999999,0.028707686400161213
34,0.5858542,0.01009886986548496,0.7638853,0.014610624949330547,0.5861012999999999,0.009632356970648445,0.7473508999999999,0.027333878555558126
35,0.5845581,0.008465345408782791,0.76618,0.010218505810538066,0.5846819,0.007737176183207927,0.7496159,0.022951675374359947
36,0.5838520999999999,0.008509178332248082,0.7666193000000001,0.010248516205285545,0.5840016,0.007730924048262283,0.7508056,0.02332429192580131
37,0.5834263,0.008582530175303795,0.7668375000000001,0.010111899210830758,0.5836138,0.007731944578176936,0.751569,0.0235522483725015
38,0.5826587,0.008523710870858988,0.7674913999999999,0.010079960934448106,0.5829082000000001,0.007777324254523547,0.7521557999999999,0.02369324522221471
39,0.5803590000000001,0.007108168892197196,0.7699674999999999,0.0047988483462180955,0.5804725000000002,0.0067891897933405965,0.7552304000000001,0.02020787582701359
40,0.5793901000000001,0.006212717673450163,0.7706316000000001,0.004142425429624535,0.5795874000000001,0.005923560588024739,0.7564019,0.01901914340578987
41,0.5788929000000002,0.006289349162671763,0.7714036,0.004237929216020485,0.5791058,0.006011521268364596,0.7563945000000001,0.01912154726087823
42,0.5776778,0.0057565299234868935,0.7723755999999999,0.003950372417886708,0.5780751000000001,0.005429628982720633,0.7562236,0.019172985021639194
43,0.5769858,0.0057959166971239245,0.7733541,0.0038551665191013536,0.5774136,0.005366327164830706,0.7560379,0.019246323043376354
44,0.5763967999999999,0.005975085519053245,0.7738056999999999,0.0036097346176692745,0.5767739,0.005471592518636612,0.7562526,0.018890856778875854
45,0.5755203999999999,0.006299939717171918,0.7741113000000001,0.003288496800971543,0.5759795000000001,0.005641537082214381,0.756233,0.018571383551044318
46,0.5746851,0.006207285275384096,0.7743572999999999,0.0035407914101228837,0.5751025000000001,0.005676207083079338,0.7566436999999999,0.018637081483161472
47,0.573509,0.0061027027291193,0.7750598,0.0035850660747049055,0.5739088999999999,0.005691547547899434,0.7570876,0.01851237889737566
48,0.5727309,0.0059039703158129024,0.7756159,0.003325987806652327,0.5730951000000001,0.005507110012520173,0.7574313,0.01789888481470284
49,0.5716755,0.004867079375765286,0.7760966,0.003537195278748401,0.5721114,0.004658512341939229,0.7574979,0.017851662737403493
50,0.5711399,0.004923090847221883,0.7766865000000001,0.003490468371150224,0.5714859000000001,0.0048102711867419766,0.7582146,0.01811488225851881
51,0.5695797,0.004510862446362123,0.7776584999999999,0.0033179928646698467,0.5699822000000001,0.004395128730765462,0.7592472,0.0171598307963686
52,0.569163,0.004592801693955443,0.7779526,0.0033023882327794223,0.5695686,0.004423420242301215,0.7598589,0.017121475301211626
53,0.5683808000000001,0.0044289932219410645,0.7785483,0.003505616837305521,0.5688080999999999,0.004559997816885425,0.7599438999999999,0.017245707538109292
54,0.5680625000000001,0.004348945096227342,0.7787613999999999,0.0035258716993106748,0.5685113,0.004458712214305828,0.7599033000000001,0.016810048762868013
55,0.5675528,0.004248179793746956,0.7793481000000001,0.0035290242121583703,0.5679725,0.004374042872446491,0.7601262,0.016988010853540222
56,0.5669647,0.004419925520865703,0.7798852000000001,0.0037947316584970954,0.5674096000000001,0.004429378380766297,0.7600275,0.016598356920189412
57,0.5665042999999998,0.004451046911682698,0.7805084,0.0037192638841577284,0.56694,0.004535657923609317,0.7604295000000001,0.01676450687762691
58,0.5663175,0.004508928880565771,0.7808417000000001,0.0037258342971742747,0.56674,0.004565762433592008,0.7604188000000001,0.016843652660869003
59,0.5653452,0.004883164727919803,0.7813396,0.0037758744205812606,0.5658124000000001,0.004962660399422865,0.7606009,0.016992374221691323
60,0.5641414,0.004055190949881391,0.7816263000000001,0.0040285253890226455,0.5646937,0.0038945892479181933,0.760751,0.017179713286315346
61,0.5633888,0.003916207114032659,0.7820598999999999,0.00409054488913153,0.5639657,0.0036051125932486383,0.7604462000000001,0.016889461511842212
62,0.5631219,0.00392574648824909,0.7824878,0.004048992067169302,0.5637254,0.0036182441929753736,0.7606848,0.01689105204420376
63,0.5626572,0.004013611735083523,0.7827827999999999,0.004215901180056292,0.5633524,0.0036341280164573276,0.7605897,0.017054324390312268
64,0.5622875,0.004064519731776446,0.7831893999999999,0.004098469768096384,0.5630003,0.003695975353002241,0.7606759000000001,0.01670554429194092
65,0.5619669,0.004086351537741227,0.7835575000000001,0.00411143997280756,0.5626621,0.0037627834232121255,0.7612451,0.016803028057168747
66,0.5616424,0.004132975276964516,0.7840368000000001,0.004201052244378784,0.5624139,0.0038140289052391767,0.7616363,0.016824801966442284
67,0.561166,0.004112122177173224,0.7843989,0.00403726477828741,0.5619894999999999,0.0037119838429066376,0.7615373,0.016849753832326467
68,0.560807,0.004193815995009795,0.7846879,0.00410952158894439,0.5616638,0.003924637532307909,0.7613665,0.01724671664549516
69,0.5604402,0.004268799334707583,0.7847837000000001,0.0040444487152144805,0.5613479000000001,0.003971913958030827,0.7609563,0.017180769336965104
